path,q1,a1,q2,a2,q3,a3
a9/a968a04e.jpg,What is depicted in the image?,Case,What color is the design?,White,What is the background color?,Black
99/995ea144.jpg,What is depicted?,Case,What color is the background?,Black,What word is on the charm?,LOVE
fd/fd87641f.jpg,What is depicted?,Knob,What color is the hardware?,Brass,What is the shape of the main part?,Round
23/23f93628.jpg,What is in the image?,Case,What color is the background?,Pink,What is on the case?,Gold
5f/5f5b8788.jpg,What is in the image?,Lamp,What color is the base?,Grey,What material is the base?,Cement
ca/cacc0d2f.jpg,What is in the image?,Case,What color is it?,Pink,What is the pattern?,Elephant
98/982e24e2.jpg,What is in the image?,Case,What color is it?,Orange,What number is shown?,Ten
52/529df057.jpg,What is in the image?,Oil,What color is the bottle?,Amber,What is the shape of the bottle?,Bottle
17/17a25f97.jpg,What is in the image?,Case,What color is it?,Navy,Is it opaque?,Yes
70/703835fb.jpg,What is in the image?,Case,What color is it?,Black,What is the shape?,Rectangle
ec/ec2712ca.jpg,What is in the image?,Shoes,What color are the shoes?,White,How many shoes are shown?,Two
a9/a9dccc85.jpg,What is in the image?,Tumblers,What color is the lid?,Black,How many are shown?,Two
ca/ca0d8295.jpg,What is in the image?,Case,What color is prominent?,Yellow,What is the shape?,Rectangle
47/479e54f8.jpg,What is depicted in the image?,Case,What color is the case?,Purple,What is written on the case?,ENJOY
dc/dc42c83a.jpg,What is depicted in the image?,Case,What color is the background?,Yellow,What is on the case?,Shoes
65/658707ea.jpg,What is in the image?,Couette,What color is it?,Gray,How many pillows are shown?,Two
2f/2f962cce.jpg,What is in the image?,Case,What is the primary color?,Black,What is the shape?,Cross
a5/a5b3c976.jpg,What is in the image?,Chair,What color is the chair?,Beige,What is the chair made of?,Wood
30/307ead3d.jpg,What is depicted in the image?,Case,What color is dominant?,Red,What is the case's design?,Waves
5a/5a0bb875.jpg,What is depicted in the image?,Girl,What color is the background?,Yellow,What color is her hair?,Brown
d7/d794fbdf.jpg,What is in the image?,Shoe,What color is the shoe?,White,What is the shoe's shape?,Slip-on
9c/9c7e5377.jpg,What is in the image?,Blender,What color is it?,Black,How many are there?,One
92/926f7aa2.jpg,What is depicted in the image?,Whale,What color is the whale?,Orange,What is the background color?,Black
5c/5ceff87b.jpg,What is in the image?,Slippers,What color are the slippers?,Tan,What is visible on the top?,Stitching
e2/e27633bf.jpg,What is in the image?,Rice,What is the primary color?,Brown,What is the shape?,Bag
9a/9ab4715d.jpg,What is in the image?,Case,What color are the flowers?,Pink,What is the primary color of the background?,Black
f7/f759d3f0.jpg,What is in the image?,Chair,What color is the chair?,Black,What is the shape of the chair?,Rocking
f3/f3d17cb9.jpg,What is depicted?,Case,What colors are shown?,Yellow,What is the pattern?,Circles
2b/2b34b5e5.jpg,What is in the image?,Case,What color is the case?,Brown,What is the pattern?,Bricks
c6/c6805c9f.jpg,What is depicted in the image?,Sloths,What color are the sloths?,Orange,How many sloths are there?,Five
4d/4d506231.jpg,What is depicted in the image?,Case,What colors are shown?,Red,What is the primary design?,Leaves
d5/d51bfd33.jpg,What is in the image?,Case,What color is the case?,Black,What is the pattern?,Leaves
c6/c642661b.jpg,What is depicted in the image?,Kitten,What color is the kitten?,Orange,What is the case made of?,Silicone
24/24fc7098.jpg,What item is visible?,Box,What color is the box?,Yellow,What is the shape?,Square
13/13cb92dc.jpg,What is in the image?,Filter,What color is it?,Grey,How many are visible?,Three
d8/d8268bf2.jpg,What is in the image?,Case,What color is it?,Black,What is the pattern?,Triangles
d4/d4dda26c.jpg,What is depicted in the image?,Basket,What color is it?,Grey,What is on top?,Mesh
e8/e8d65042.jpg,What is in the image?,Cart,What color is it?,Red,What is it made of?,Steel
1e/1ea10c40.jpg,What is pictured?,Necklace,What color is the pearl?,White,What is the primary metal?,Silver
e3/e3124c49.jpg,What is in the image?,Packet,What is the weight?,1.3oz,What is the serving size?,Packet
b5/b58232a3.jpg,What is depicted?,Case,What color is it?,Brown,What is the case made of?,Wood
d9/d9cc605f.jpg,What is depicted in the image?,Basket,What color is the basket?,Gold,What is the basket made of?,Metal
2d/2df94041.jpg,What is pictured?,Pan,What color is the handle?,Black,What is the pan's base made of?,Metal
c3/c3e9cdd0.jpg,What is in the image?,Umbrella,What color is the stripes?,Yellow,What is the umbrella's main design?,Striped
33/33ecb7cf.jpg,What is in the image?,Bottles,What color is the bottle?,Black,How many are shown?,Three
00/00611ec6.jpg,What is in the image?,Shoes,What color are the shoes?,Blue,What color is the sole?,White
12/123ae75e.jpg,What is depicted in the image?,Butterfly,What color is the butterfly?,Purple,What is the case's primary texture?,Hard
15/1560ee08.jpg,What is shown?,Protectors,What color are they?,White,Is it opaque?,Yes
9c/9cf0478d.jpg,What is depicted in the image?,Case,What color are the candies?,Pink,What is the shape of the candies?,Round
36/36f60820.jpg,What is in the image?,Lights,What color is the metal?,Bronze,How many lights are there?,Three
db/dbfc06a8.jpg,What is depicted in the image?,Brush,What color is the handle?,Silver,What is the brush made of?,Plastic
45/45c6e1d4.jpg,What is in the image?,Shoes,What color are the shoes?,Brown,What material are the shoes?,Leather
9f/9fe931bd.jpg,What is depicted in the image?,Pillowcases,What color are the items?,Black,How many items are shown?,Two
28/28ea991b.jpg,What is in the image?,Case,What color are the flowers?,Purple,What is the case made of?,Hard
7e/7eb29135.jpg,What is in the image?,Bottle,What color is it?,Silver,What is the bottle made of?,Steel
fb/fb300c4b.jpg,What is in the image?,Case,What material is the object made from?,Wood,What color is the object?,Brown
bd/bd0ea86a.jpg,What is in the image?,Case,What color is the case?,Green,What is the shape?,Square
1b/1b9aad5f.jpg,What is depicted?,Case,What color is the background?,Black,What is on the case?,Peace
87/8772df15.jpg,What is in the image?,Ruler,What is the color?,Clear,How many are shown?,One
c5/c57fd085.jpg,What is in the image?,Kettlebell,What color is it?,Purple,What is the Kettlebell coated with?,Vinyl
07/07af7254.jpg,What is depicted?,Bird,What color is the bird?,Red,What is the bird perched on?,Branch
de/de85052d.jpg,What is in the image?,Boot,What color is the boot?,Brown,What is the sole made of?,Rubber
3d/3d680c87.jpg,What is depicted in the image?,Case,What color are the circles?,Pink,What is the background color?,Black
28/28d0f2ca.jpg,What is depicted in the image?,Case,What color is the heart?,Red,What symbol is near the heart?,Yin
1b/1b91a0c2.jpg,What's displayed in the image?,bulbs,How many bulbs are shown?,Ten,What color are the bulbs?,White
c9/c9d0fa6f.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Crown
13/1356febc.jpg,What is in the image?,Case,What color is the background?,Green,What is on the case?,Crown
8c/8c7159ec.jpg,What is in the image?,Sheets,What color are the sheets?,White,What is the texture?,Cotton
89/89bc74e6.jpg,What is in the image?,Shoes,What color are they?,Peach,What is the shape?,Flipflops
b9/b9e5caed.jpg,What is in the image?,board,What color is the stand?,Silver,What is the shape of the board?,rectangle
7c/7c7ec5cd.jpg,What is in the image?,Binders,What color are the binders?,Black,How many binders are there?,Four
51/51e7f487.jpg,What is in the image?,Case,What color is the dog?,White,What is on the case?,Dog
c8/c8c37ceb.jpg,What item is visible?,Boot,What color are the boots?,Black,What is the boots' texture?,Suede
ac/ace0d90b.jpg,What is in the image?,Models,What color is the Beats Pill?,Black,How many models are shown?,Twelve
27/273719e4.jpg,What is in the image?,Sheets,What color are the sheets?,Blue,How many sheet sets are shown?,One
33/33255e6d.jpg,What is in the image?,Jack,What color is it?,Red,What is the shape?,Bottle
d8/d8bf8fd1.jpg,What is in the image?,Necklace,What color is the pendant?,Gold,What shape is the pendant?,Round
54/5439a086.jpg,What is in the image?,Case,What color is the beak?,Orange,What is the shape?,Goose
0c/0c509b91.jpg,What is depicted in the image?,Pads,What is the number shown on the package?,30,What color is the dominant text?,White
c4/c4d8d5b8.jpg,What is in the image?,Vinegar,What color is the liquid?,Yellow,What is the shape of the bottle?,Bottle
2c/2c80f46e.jpg,What is depicted?,Case,What color is the background?,Black,What color are the flowers?,White
e3/e373a798.jpg,What is in the image?,Sofa,What color is the sofa?,Brown,What is the sofa made of?,Fabric
d2/d2cd9532.jpg,What is in the image?,bottle,What color is the bottle?,White,Is the bottle opaque?,Yes
1d/1d1bb09b.jpg,What is depicted in this image?,Case,What color is prominently featured?,Blue,What is the overall texture of the case?,Brush
6d/6de89757.jpg,What is depicted in the image?,Tawa,What color is the tawa?,Black,How many tawas are shown?,One
ca/ca3d115f.jpg,What is in the image?,Earrings,What color are the earrings?,White,How many earrings are shown?,Two
e6/e63f1fbe.jpg,What is in the image?,Case,What color is the dominant design?,Blue,What letter is shown?,T
bd/bdd0d7d2.jpg,What is in the image?,Case,What color is the lace?,White,What is the primary color of the brushes?,Brown
06/06ba8794.jpg,What is in the image?,Sheets,What color are the sheets?,Green,How many pillowcases are shown?,Two
9c/9c5bd375.jpg,What is in the image?,Case,What color are the hearts?,Pink,What is on the case?,Hearts
6e/6ef9f644.jpg,What is depicted?,Case,What color are the lights?,Orange,What is the primary color of the background?,Green
e9/e9a0cc6f.jpg,What is in the image?,bottle,What color is the bottle?,white,What is the shape of the container?,bottle
3d/3dc7e834.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Pandas
95/95f9c2f5.jpg,What is in the image?,Turkey,What color is it?,Brown,What is the shape?,Rectangular
44/44079c6e.jpg,What is in the image?,Wheel,What color is the wheel?,Beige,What is the main color of the bucket?,Yellow
e6/e6bbf6a1.jpg,What is in the image?,bottle,What color is the bottle?,black,How many capsules are there?,120
35/35656f75.jpg,What is in the image?,Case,What color is the background?,Blue,What shape is shown?,Heart
72/7270edf0.jpg,What is depicted in the image?,Couple,What color is the background?,Blue,Is the case opaque?,Yes
fd/fdb96f3e.jpg,What is in the image?,Case,What pattern is on the case?,Arrows,What color is the case?,Black
dc/dc26d786.jpg,What is in the image?,Holder,What color is it?,Silver,What is the shape of the base?,Circular
a5/a506d5f6.jpg,What is depicted?,Roast,What kind of roast is it?,French,What certification is shown?,Organic
c9/c964524f.jpg,What is in the image?,Brosse,What color is the handle?,Yellow,What is the shape?,Curved
d1/d1122b62.jpg,What is in the image?,Case,What color is the case?,Purple,What is the shape?,Rectangular
a5/a5236c4d.jpg,What is in the image?,Case,What color is it?,Pink,What is the pattern?,Stripes
3d/3d03e3db.jpg,What is depicted?,Bird,What color is the bird?,Red,What is the bird perched on?,Branch
ee/eeb9fb36.jpg,What is depicted in the image?,Case,What colors are shown?,Black,What is the pattern?,Floral
5b/5b638a91.jpg,What is depicted in the image?,Cat,What color is the background?,Pink,What is the main design?,Cat
96/96ab5e32.jpg,What is in the image?,Case,What color is it?,Black,What is the pattern?,Geometric
4a/4acd5e34.jpg,What is in the image?,Stand,What color is it?,Black,What is on the bottom?,Wheels
33/3316dbcc.jpg,What is in the image?,Cabinet,What color is it?,White,What is the shape?,Rectangular
f9/f921a603.jpg,What is in the image?,Buffet,What is the height?,52cm,What color is it?,White
8c/8c4d68e7.jpg,What is depicted in the image?,Case,What color are the flowers?,White,What is the case's primary color?,Teal
98/9865c39f.jpg,What is depicted?,Owl,What color is the owl?,Blue,What is the pattern?,Chevron
a5/a5e110fa.jpg,What is in the image?,Case,What color is the case?,Black,What is the pattern?,Geometric
03/030f3f00.jpg,What is in the image?,Case,What color is the case?,Blue,What is depicted on the case?,Waves
b7/b754e313.jpg,What is in the image?,Dryer,What color is it?,Blue,What is the shape of the nozzle?,Round
fa/faf4323c.jpg,What is in the image?,Table,What color is the table?,Black,How many legs does it have?,Four
e6/e6a888af.jpg,What is in the image?,cable,What color is it?,black,What is the shape?,cable
8a/8a35333a.jpg,What is depicted in the image?,Case,What color is the background?,Black,What is the main color of the flowers?,White
ad/ad7269d6.jpg,What is depicted?,Case,What color is it?,Brown,What is the texture?,Wood
f6/f6b2fc65.jpg,What is depicted in the image?,Case,What color are the flowers?,White,What is the main color of the background?,Green
64/649f216e.jpg,What is depicted in the image?,Case,What color is the background?,Green,What is the main pattern?,Couple
72/72e8f69f.jpg,What is depicted in the image?,Stools,What color are the seats?,Brown,How many stools are shown?,Two
b8/b8e3b1ef.jpg,What is in the image?,Shoes,What color are they?,Black,How many are there?,One
4a/4a522ade.jpg,What is depicted in the image?,Tomatoes,What is the weight?,14.5oz,What is the primary color?,Red
63/638e2d83.jpg,What is depicted in the image?,Case,What color is the background?,Black,What is the pattern on the case?,Floral
03/03c9be5e.jpg,What is in the image?,hangers,What color are the hangers?,Black,How many hangers are there?,Many
3e/3ed1dbb9.jpg,What is in the image?,Noodles,What color is the bowl?,Gray,What vegetable is present?,Tomato
